player,g,gs,mp,fg_per_100_poss,fga_per_100_poss,x3p_per_100_poss,x3pa_per_100_poss,x2p_per_100_poss,x2pa_per_100_poss,ft_per_100_poss,fta_per_100_poss,orb_per_100_poss,drb_per_100_poss,trb_per_100_poss,ast_per_100_poss,stl_per_100_poss,blk_per_100_poss,tov_per_100_poss,pf_per_100_poss,pts_per_100_poss,o_rtg,d_rtg,avg_dist_fga,percent_fga_from_x2p_range,percent_fga_from_x0_3_range,percent_fga_from_x3_10_range,percent_fga_from_x10_16_range,percent_fga_from_x16_3p_range,percent_fga_from_x3p_range,fg_percent_from_x2p_range,fg_percent_from_x0_3_range,fg_percent_from_x3_10_range,fg_percent_from_x10_16_range,fg_percent_from_x16_3p_range,fg_percent_from_x3p_range,percent_assisted_x2p_fg,percent_assisted_x3p_fg,percent_dunks_of_fga,num_of_dunks,percent_corner_3s_of_3pa,corner_3_point_percent,num_heaves_attempted,num_heaves_made,per,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,height,weight,pos_PG,pos_SG,pos_PF,pos_SF,pos_C
Melvin Ajinca,56.23684210526316,26.18421052631579,1461.842105263158,7.989473684210527,18.765789473684215,3.2394736842105263,8.984210526315787,4.763157894736842,9.773684210526318,3.297368421052632,4.007894736842105,1.2210526315789476,5.46578947368421,6.699999999999999,3.3868421052631583,1.407894736842105,0.48684210526315796,2.228947368421053,3.3421052631578947,22.528947368421044,107.97368421052632,113.15789473684211,16.973684210526315,0.5061842105263158,0.17473684210526313,0.11884210526315787,0.09168421052631578,0.1207894736842105,0.49381578947368415,0.47855263157894745,0.6603421052631578,0.39605263157894743,0.3500789473684211,0.36671052631578943,0.35868421052631577,0.5274736842105263,0.8189736842105263,0.04436842105263158,24.394736842105264,0.2468684210526316,0.3828421052631579,1.8421052631578947,0.02631578947368421,12.80263157894737,0.49381578947368415,0.20952631578947367,2.7236842105263164,12.392105263157896,7.51578947368421,10.776315789473687,1.407894736842105,0.8500000000000001,9.452631578947365,20.163157894736845,1.2,1.073684210526316,2.2763157894736836,0.06921052631578947,-0.3578947368421053,-0.8421052631578947,-1.2157894736842103,0.5236842105263156,78.28947368421052,212.10526315789474,,,,,
N'Faly Dante,45.458333333333336,16.0,928.5416666666666,9.420833333333333,17.429166666666664,0.14166666666666666,0.5208333333333334,9.270833333333334,16.900000000000002,4.308333333333334,6.391666666666667,3.65,7.3,10.945833333333333,3.0041666666666664,0.9541666666666666,1.6458333333333333,3.2625000000000006,5.6000000000000005,23.316666666666666,108.83333333333333,110.08333333333333,5.420833333333333,0.9714166666666667,0.4635833333333334,0.36274999999999996,0.11054166666666666,0.03454166666666667,0.028583333333333336,0.5429166666666666,0.6677916666666666,0.4298333333333333,0.40754166666666664,0.29991666666666666,0.16079166666666667,0.5637500000000001,0.48708333333333337,0.10916666666666668,35.25,0.1855,0.1635,0.08333333333333333,0.0,15.558333333333335,0.028583333333333336,0.36641666666666667,8.070833333333333,16.474999999999998,12.245833333333332,10.004166666666666,0.9541666666666666,2.7000000000000006,14.079166666666666,20.6375,1.2833333333333334,0.9208333333333334,2.2125,0.09241666666666669,-0.8916666666666667,-0.20833333333333334,-1.0958333333333332,0.5375000000000001,81.0,259.4166666666667,,,,,
Nikola Djurisic,47.36363636363637,31.045454545454547,1207.2272727272727,7.959090909090909,19.249999999999996,2.172727272727273,6.00909090909091,5.795454545454546,13.25,3.8454545454545457,4.759090909090909,0.9363636363636364,5.527272727272727,6.45909090909091,6.336363636363637,1.85,0.44999999999999996,3.8409090909090904,4.827272727272727,21.945454545454545,99.36363636363636,110.13636363636364,13.813636363636363,0.698590909090909,0.22790909090909095,0.17904545454545454,0.1301363636363636,0.1615909090909091,0.3014090909090909,0.43704545454545446,0.5765,0.3779545454545455,0.4094090909090909,0.3359090909090909,0.3473636363636363,0.39268181818181813,0.7090909090909091,0.018545454545454552,7.409090909090909,0.20118181818181818,0.33045454545454545,0.45454545454545453,0.0,11.927272727272726,0.3014090909090909,0.24777272727272726,2.109090909090909,12.127272727272727,7.186363636363637,19.622727272727268,1.85,0.7772727272727273,15.359090909090908,22.32272727272727,1.1954545454545455,1.1818181818181819,2.3681818181818186,0.04068181818181819,-2.1681818181818184,-0.5272727272727272,-2.704545454545454,0.5363636363636364,77.0,205.9090909090909,,,,,
Nikola Topic,40.76923076923077,5.0,631.0,6.276923076923078,17.03846153846154,1.6,4.938461538461539,4.684615384615385,12.123076923076923,2.8076923076923075,3.9076923076923076,0.8230769230769232,4.030769230769231,4.846153846153847,6.407692307692307,1.7230769230769232,0.5615384615384615,3.976923076923077,5.146153846153846,16.98461538461538,90.61538461538461,112.38461538461539,12.515384615384617,0.7119999999999999,0.29561538461538467,0.20615384615384616,0.07861538461538461,0.1316923076923077,0.28800000000000003,0.40123076923076917,0.5403076923076923,0.3494615384615385,0.3214615384615384,0.2585384615384615,0.311,0.344,0.6653076923076924,0.019153846153846157,2.8461538461538463,0.15715384615384617,0.2596153846153846,0.5384615384615384,0.0,7.300000000000001,0.28800000000000003,0.22700000000000004,1.8384615384615384,9.007692307692308,5.415384615384616,19.084615384615383,1.7230769230769232,0.953846153846154,17.346153846153847,20.092307692307692,-0.40769230769230763,0.36153846153846164,-0.06923076923076923,-0.028999999999999995,-4.8769230769230765,-1.023076923076923,-5.915384615384616,-0.4461538461538461,74.0,190.15384615384616,,,,,
Oso Ighodaro,59.78125,19.0,1358.53125,9.2125,16.440624999999997,0.08125,0.384375,9.134374999999999,16.053125,4.115625,5.971875,4.278124999999999,8.415625,12.6875,3.4281249999999996,1.4562499999999998,1.16875,2.765625,4.69375,22.65625,116.125,107.6875,5.39375,0.9747812499999999,0.5814062499999999,0.20950000000000002,0.0759375,0.10803125,0.02525,0.5704687500000001,0.68653125,0.40521874999999996,0.34340624999999997,0.31959375,0.11596875000000001,0.657375,0.36978125,0.181375,65.6875,0.18887500000000002,0.1888125,0.59375,0.0,18.271875,0.02525,0.36921875000000004,9.49375,18.734375,14.1125,11.134374999999999,1.4562499999999998,1.9375,12.94375,19.259375,2.871875,1.45625,4.328125,0.145375,0.85,0.14375,0.9874999999999999,1.13125,80.125,239.4375,,,,,
PJ Hall,60.607142857142854,25.642857142857142,1293.75,7.57857142857143,17.58214285714286,2.325,6.371428571428572,5.239285714285714,11.214285714285712,3.975,5.075,1.2464285714285714,6.157142857142858,7.4071428571428575,3.3285714285714283,1.4035714285714287,0.7071428571428571,2.5500000000000003,5.235714285714287,21.442857142857143,104.35714285714286,109.03571428571429,13.903571428571427,0.6584642857142857,0.25371428571428567,0.1597142857142857,0.0940357142857143,0.15107142857142855,0.3415357142857142,0.47192857142857136,0.641392857142857,0.4068571428571429,0.2988571428571428,0.28321428571428575,0.329,0.5235714285714285,0.8281071428571428,0.04042857142857143,22.714285714285715,0.4679285714285714,0.3633571428571428,0.5,0.0,11.846428571428573,0.3415357142857142,0.3074642857142857,2.814285714285714,13.517857142857142,8.246428571428572,10.367857142857144,1.4035714285714287,1.1428571428571428,11.403571428571428,19.8,1.3428571428571432,1.5214285714285716,2.8535714285714286,0.07482142857142857,-1.567857142857143,-0.11071428571428572,-1.6857142857142855,0.7321428571428571,78.71428571428571,223.39285714285714,,,,,
Pacome Dadiet,46.27777777777778,17.055555555555557,1046.888888888889,7.23888888888889,16.650000000000002,2.1944444444444446,6.094444444444445,5.033333333333333,10.555555555555555,3.2222222222222228,4.455555555555555,1.3666666666666665,6.3,7.672222222222222,4.355555555555554,1.6666666666666665,0.38333333333333336,2.2666666666666666,3.8277777777777775,19.938888888888886,106.66666666666667,111.22222222222223,12.488888888888889,0.6716666666666665,0.28700000000000003,0.22744444444444442,0.09188888888888887,0.06544444444444446,0.3283333333333333,0.4722222222222222,0.6133888888888889,0.3592777777777778,0.32972222222222225,0.319,0.33033333333333337,0.5302222222222223,0.7964444444444444,0.06155555555555555,12.222222222222221,0.38938888888888884,0.3249444444444444,0.5,0.0,12.477777777777778,0.3283333333333333,0.2631666666666666,3.0166666666666666,14.33888888888889,8.605555555555556,13.211111111111112,1.6666666666666665,0.6666666666666666,11.45,18.305555555555557,1.1055555555555556,0.8944444444444445,2.0,0.07527777777777778,-1.0555555555555558,-0.12222222222222223,-1.1666666666666667,0.4444444444444444,76.77777777777777,201.38888888888889,,,,,
Pelle Larsson,48.714285714285715,16.428571428571427,1010.7142857142857,6.60952380952381,15.266666666666667,3.0619047619047626,8.195238095238093,3.552380952380952,7.07142857142857,1.9809523809523806,2.6,1.1619047619047618,5.204761904761905,6.347619047619048,3.495238095238095,1.1952380952380952,0.42857142857142866,2.2095238095238092,4.3047619047619055,18.24285714285714,107.04761904761905,113.38095238095238,16.4047619047619,0.4529523809523809,0.2208095238095238,0.12314285714285715,0.06690476190476191,0.042190476190476195,0.5470476190476191,0.5008095238095238,0.6042380952380951,0.3721904761904761,0.41480952380952385,0.32185714285714284,0.3654761904761904,0.6433333333333334,0.8932857142857143,0.01304761904761905,3.0476190476190474,0.33238095238095233,0.401047619047619,0.5714285714285714,0.0,10.366666666666665,0.5470476190476191,0.1653333333333333,2.6095238095238096,11.514285714285714,7.095238095238095,10.576190476190474,1.1952380952380952,0.7476190476190476,12.004761904761903,16.57619047619048,0.8571428571428573,0.7047619047619046,1.5761904761904764,0.05833333333333333,-1.8333333333333333,-0.6095238095238095,-2.4428571428571426,0.1095238095238095,76.47619047619048,214.04761904761904,,,,,
Reece Beekman,54.93333333333333,23.4,1228.6,7.066666666666666,16.1,1.76,5.08,5.293333333333334,11.026666666666667,2.006666666666667,2.506666666666667,0.8399999999999999,4.1466666666666665,4.986666666666666,7.913333333333333,1.7866666666666666,0.3333333333333333,1.9133333333333333,2.3,17.92666666666667,113.4,115.33333333333333,14.266666666666667,0.6855999999999999,0.1814,0.19720000000000001,0.17906666666666668,0.128,0.3144,0.4821333333333333,0.6604000000000002,0.37473333333333336,0.4528000000000001,0.3962,0.3534,0.36033333333333334,0.7859333333333333,0.003133333333333334,0.6,0.2848,0.3938,1.2666666666666666,0.0,12.993333333333332,0.3144,0.15893333333333332,1.8933333333333333,9.346666666666666,5.653333333333334,22.906666666666663,1.7866666666666666,0.62,9.879999999999997,16.886666666666667,1.633333333333333,0.8133333333333334,2.46,0.0804,-1.1666666666666667,-0.3266666666666666,-1.5,0.38666666666666677,73.33333333333333,182.06666666666666,,,,,
Reed Sheppard,55.416666666666664,21.166666666666668,1275.5416666666667,5.941666666666666,14.65,2.2333333333333334,6.454166666666667,3.6916666666666664,8.200000000000001,2.579166666666666,3.341666666666667,0.8375,4.175,5.004166666666667,7.129166666666666,2.6125,0.39166666666666666,3.2541666666666664,4.7625,16.708333333333332,102.70833333333333,108.125,15.604166666666666,0.5673333333333334,0.24087499999999998,0.11216666666666668,0.06212499999999999,0.15220833333333333,0.4326666666666667,0.449375,0.569125,0.3155833333333333,0.3000416666666667,0.36204166666666665,0.3314166666666667,0.38266666666666665,0.8225000000000001,0.005666666666666667,1.5833333333333333,0.21362499999999998,0.3601666666666666,1.75,0.041666666666666664,11.987500000000002,0.4326666666666667,0.226625,1.8416666666666668,9.4625,5.616666666666667,20.991666666666664,2.6125,0.6166666666666666,17.1125,16.90833333333333,0.9458333333333334,1.2083333333333333,2.1333333333333333,0.066875,-1.5333333333333332,0.36250000000000004,-1.1666666666666667,0.4041666666666666,72.625,184.79166666666666,,,,,
Rob Dillingham,54.32142857142857,14.964285714285714,1102.25,7.742857142857142,18.432142857142857,2.610714285714285,7.285714285714285,5.146428571428572,11.146428571428574,2.4464285714285716,3.0142857142857133,1.032142857142857,3.464285714285714,4.500000000000001,6.546428571428572,1.6,0.4214285714285713,3.207142857142857,4.707142857142857,20.560714285714283,103.78571428571429,111.03571428571429,15.132142857142856,0.6086785714285714,0.1972142857142857,0.19253571428571428,0.09807142857142859,0.121,0.3913214285714286,0.4634642857142858,0.5587142857142857,0.4164642857142857,0.4516428571428571,0.40775,0.36174999999999996,0.27485714285714286,0.7463571428571429,0.0037500000000000003,1.6071428571428572,0.21125,0.4130357142857144,2.357142857142857,0.07142857142857142,11.992857142857146,0.3913214285714286,0.15924999999999997,2.3035714285714284,7.614285714285715,4.978571428571428,20.192857142857143,1.6,0.6821428571428573,13.842857142857142,20.189285714285713,0.725,0.6928571428571428,1.4035714285714285,0.057035714285714294,-1.192857142857143,-0.7321428571428573,-1.925,0.1107142857142857,73.42857142857143,175.5,,,,,
Ryan Dunn,58.42307692307692,39.07692307692308,1337.6153846153845,6.988461538461538,12.200000000000001,0.07692307692307691,0.30000000000000004,6.903846153846154,11.892307692307694,2.4384615384615382,4.2807692307692315,5.134615384615385,9.088461538461537,14.211538461538462,2.996153846153846,1.4961538461538464,2.196153846153846,2.411538461538462,4.842307692307692,16.49615384615385,117.3076923076923,107.96153846153847,4.353846153846154,0.9736538461538462,0.6248846153846154,0.24542307692307694,0.060153846153846155,0.04292307692307692,0.02634615384615385,0.5816923076923077,0.6859230769230769,0.41480769230769227,0.4138846153846154,0.21169230769230768,0.1258846153846154,0.7104615384615385,0.3557692307692308,0.237,71.84615384615384,0.21165384615384616,0.05553846153846154,0.6153846153846154,0.038461538461538464,16.11923076923077,0.02634615384615385,0.3580384615384615,11.496153846153847,20.315384615384612,15.907692307692308,8.776923076923078,1.5000000000000002,3.888461538461539,14.842307692307694,14.565384615384614,2.1807692307692306,1.7615384615384617,3.9346153846153844,0.1315769230769231,-0.7230769230769231,0.7307692307692307,0.0,0.8269230769230768,82.84615384615384,246.30769230769232,,,,,
Stephon Castle,53.55555555555556,25.0,1245.1666666666667,7.688888888888887,16.23888888888889,1.511111111111111,4.405555555555556,6.177777777777778,11.827777777777778,3.511111111111111,4.911111111111111,2.011111111111111,6.305555555555555,8.322222222222221,3.2277777777777783,1.4500000000000002,0.6777777777777777,2.283333333333333,5.061111111111112,20.399999999999995,110.27777777777777,113.66666666666667,11.45,0.7260555555555555,0.32755555555555554,0.20377777777777778,0.11338888888888889,0.08122222222222222,0.27394444444444443,0.521,0.6759444444444443,0.3982222222222222,0.35450000000000004,0.3921111111111111,0.32899999999999996,0.5484444444444444,0.9072222222222224,0.07883333333333334,27.72222222222222,0.44688888888888884,0.3300555555555556,0.8888888888888888,0.16666666666666666,12.37222222222222,0.27394444444444443,0.2978333333333334,4.488888888888888,14.166666666666666,9.316666666666668,9.81111111111111,1.4500000000000002,1.188888888888889,10.988888888888887,18.305555555555557,0.9500000000000001,0.9611111111111114,1.8944444444444446,0.07188888888888889,-1.927777777777778,-0.30000000000000004,-2.227777777777778,-0.04444444444444443,77.88888888888889,211.05555555555554,,,,,
Terrence Shannon Jr.,53.36363636363637,17.272727272727273,1262.1818181818182,6.4818181818181815,15.72272727272727,2.222727272727273,6.563636363636363,4.2681818181818185,9.154545454545454,2.5772727272727276,3.7590909090909084,0.85,3.9818181818181824,4.827272727272727,4.672727272727273,1.5590909090909093,0.40454545454545465,2.318181818181818,4.290909090909091,17.75909090909091,103.18181818181819,112.86363636363636,14.504545454545456,0.5680454545454545,0.2446818181818182,0.1848181818181818,0.06140909090909092,0.07722727272727273,0.43195454545454537,0.4786363636363636,0.6286363636363637,0.3644090909090909,0.3282272727272727,0.4288636363636364,0.333,0.3483181818181818,0.8169545454545454,0.014772727272727272,5.545454545454546,0.2691818181818182,0.3633181818181818,0.9090909090909091,0.0,9.986363636363638,0.43195454545454537,0.23140909090909087,1.9090909090909092,8.904545454545454,5.413636363636363,13.709090909090907,1.5590909090909093,0.6681818181818181,11.509090909090908,17.422727272727272,0.24545454545454543,0.7136363636363636,0.959090909090909,0.04086363636363636,-2.390909090909091,-0.5818181818181818,-2.972727272727273,-0.3409090909090909,75.86363636363636,198.6818181818182,,,,,
Tidjane Salaun,53.5,35.57692307692308,1434.9615384615386,8.115384615384615,18.596153846153847,2.765384615384615,7.488461538461539,5.3500000000000005,11.11153846153846,3.6692307692307695,4.5115384615384615,1.373076923076923,6.1,7.480769230769231,4.157692307692308,1.619230769230769,0.4730769230769232,2.6884615384615387,4.265384615384615,22.661538461538463,107.5,111.61538461538461,15.319230769230767,0.5951923076923077,0.20326923076923079,0.15169230769230768,0.10665384615384615,0.13346153846153846,0.4048076923076923,0.47865384615384615,0.6257307692307692,0.39830769230769236,0.3597307692307693,0.3586153846153846,0.3691153846153846,0.4962307692307692,0.8701538461538461,0.028653846153846158,12.115384615384615,0.327423076923077,0.40303846153846157,1.3461538461538463,0.0,13.27692307692308,0.4048076923076923,0.2422307692307692,3.076923076923077,13.630769230769232,8.384615384615385,12.934615384615386,1.619230769230769,0.8269230769230769,11.484615384615385,20.607692307692307,1.6884615384615382,1.2807692307692309,2.9692307692307693,0.07976923076923079,-0.6692307692307693,-0.4153846153846154,-1.080769230769231,0.7192307692307691,78.73076923076923,223.03846153846155,,,,,
Trey Alexander,47.16,21.4,1188.84,8.408000000000001,20.1,2.8,8.344,5.596,11.764,3.176,4.256,1.1520000000000001,5.3,6.456,6.232,1.6680000000000001,0.748,3.0999999999999996,3.8600000000000008,22.772000000000002,104.0,113.52,14.888000000000002,0.56608,0.21503999999999998,0.18892,0.10352,0.05884,0.43396,0.47252000000000005,0.60232,0.35688000000000003,0.42940000000000006,0.4006,0.33559999999999995,0.36148,0.7314400000000001,0.023799999999999998,12.08,0.20444000000000004,0.35076,1.12,0.04,12.675999999999998,0.43396,0.20812,2.6319999999999997,11.896,7.276000000000002,19.387999999999998,1.6680000000000001,1.344,12.328,22.223999999999997,0.22399999999999998,1.04,1.276,0.04844,-1.172,-0.34,-1.508,0.21600000000000003,77.56,205.72,,,,,
Tristen Newton,49.75,18.025,1129.475,7.904999999999999,20.055,1.9600000000000002,5.7625,5.9425,14.305000000000001,2.5725000000000002,3.19,1.29,5.220000000000001,6.494999999999999,8.454999999999998,1.6075000000000004,0.2575,3.6825,4.01,20.34,98.025,109.05,15.270000000000001,0.6941249999999999,0.19410000000000002,0.11652499999999999,0.120825,0.26289999999999997,0.3059,0.43665000000000004,0.4959999999999999,0.3772,0.44085,0.382775,0.302825,0.31335,0.6353500000000001,0.0004,0.1,0.1776,0.32987500000000003,1.825,0.1,12.4025,0.3059,0.1691,2.8325000000000005,11.607500000000002,7.217500000000001,27.085,1.6024999999999998,0.375,15.002499999999998,22.057499999999997,0.6575,0.7625,1.41,0.033499999999999995,-1.1225,-1.27,-2.4,0.19999999999999998,74.7,202.175,,,,,
Tyler Kolek,57.541666666666664,34.604166666666664,1590.4583333333333,6.052083333333333,14.777083333333332,2.1979166666666665,6.25,3.858333333333333,8.533333333333333,2.5520833333333335,3.1854166666666663,0.6625000000000001,4.1375,4.8,9.802083333333334,1.575,0.2708333333333333,3.5104166666666665,3.533333333333333,16.847916666666666,105.4375,109.72916666666667,17.210416666666667,0.5513333333333333,0.17825000000000002,0.0946875,0.076125,0.2023541666666667,0.4486666666666667,0.44160416666666674,0.5439166666666666,0.38691666666666663,0.35333333333333333,0.4147708333333333,0.3472916666666667,0.32614583333333336,0.7602708333333333,0.0050625,2.1041666666666665,0.21791666666666668,0.37204166666666666,3.0,0.125,12.664583333333335,0.4486666666666667,0.1955,1.4624999999999997,9.206249999999999,5.327083333333333,29.575,1.575,0.4104166666666667,18.320833333333333,17.19375,2.016666666666667,1.0666666666666667,3.09375,0.07485416666666667,-0.24375000000000002,-0.5208333333333334,-0.7583333333333333,0.8291666666666666,74.79166666666667,186.125,,,,,
Tyler Smith,49.57142857142857,22.97142857142857,996.1142857142858,4.420000000000001,10.74,0.8,2.6685714285714277,3.6228571428571437,8.071428571428571,2.714285714285715,3.8542857142857145,2.7628571428571425,6.34,9.114285714285716,3.0257142857142854,1.3085714285714287,0.7657142857142857,2.0914285714285716,5.645714285714287,12.36,102.02857142857142,110.05714285714286,11.451428571428572,0.7545142857142858,0.3482,0.16931428571428572,0.09548571428571428,0.14154285714285714,0.2454857142857143,0.43722857142857147,0.5760857142857142,0.31391428571428565,0.28531428571428574,0.30597142857142856,0.1674857142857143,0.6024285714285714,0.5514285714285715,0.03245714285714285,10.371428571428572,0.2523714285714286,0.192,0.5428571428571428,0.0,8.59142857142857,0.2454857142857143,0.3842,6.2,14.091428571428573,10.137142857142857,8.574285714285713,1.302857142857143,1.2942857142857143,14.937142857142856,12.762857142857143,0.6799999999999999,0.8971428571428572,1.5714285714285714,0.05308571428571429,-3.38,-0.022857142857142833,-3.4028571428571426,-0.06857142857142857,79.57142857142857,232.37142857142857,,,,,
Tyon Grant-Foster,54.170731707317074,36.31707317073171,1440.3902439024391,7.317073170731708,16.69268292682927,2.090243902439024,5.851219512195122,5.231707317073171,10.846341463414634,2.870731707317073,3.8341463414634145,1.2731707317073169,4.6121951219512205,5.87560975609756,3.482926829268293,1.7731707317073169,0.7634146341463415,2.2878048780487807,3.4024390243902447,19.59756097560976,104.73170731707317,110.39024390243902,14.504878048780487,0.6385121951219512,0.23400000000000004,0.1429512195121951,0.10131707317073173,0.16065853658536586,0.36148780487804877,0.47731707317073163,0.615,0.39826829268292685,0.34895121951219515,0.3793170731707317,0.35460975609756096,0.5287560975609756,0.8994390243902439,0.035,18.73170731707317,0.32848780487804874,0.4206341463414634,0.6585365853658537,0.024390243902439025,12.097560975609756,0.36148780487804877,0.22799999999999992,2.8390243902439023,10.304878048780488,6.570731707317073,10.734146341463413,1.7731707317073169,1.2829268292682925,11.395121951219512,18.226829268292683,1.0341463414634147,1.0317073170731708,2.0585365853658533,0.06487804878048781,-1.2463414634146341,-0.09512195121951218,-1.3170731707317074,0.30731707317073176,77.65853658536585,209.390243902439,,,,,
Yves Missi,41.24,5.04,562.64,6.580000000000001,13.464,0.92,2.9640000000000004,5.660000000000001,10.5,3.136,4.428,3.7320000000000007,8.476,12.2,2.296,1.556,1.68,2.432,6.223999999999998,17.224,110.96,108.64,10.512,0.7664799999999999,0.39955999999999997,0.19151999999999997,0.06976,0.10536,0.23352,0.54812,0.6976400000000001,0.36308,0.3301199999999999,0.33520000000000005,0.2168,0.70272,0.6618,0.19335999999999998,23.32,0.27404,0.25732,0.16,0.0,13.255999999999998,0.23352,0.34551999999999994,8.388,19.08,13.716,6.815999999999999,1.556,2.72,13.304,15.783999999999999,0.536,0.544,1.0719999999999998,0.09192,-2.052,0.08000000000000003,-1.972,0.08800000000000001,80.44,229.2,,,,,
Zaccharie Risacher,54.407407407407405,18.074074074074073,1289.5925925925926,7.370370370370369,17.762962962962963,3.1740740740740736,8.977777777777778,4.203703703703704,8.781481481481482,2.485185185185185,3.081481481481481,1.1814814814814814,5.559259259259258,6.759259259259259,2.659259259259259,1.548148148148148,0.7518518518518519,1.9592592592592595,3.7111111111111112,20.4037037037037,104.48148148148148,111.66666666666667,17.125925925925927,0.5018888888888889,0.1585925925925926,0.13262962962962963,0.09166666666666666,0.1187037037037037,0.4981111111111111,0.47688888888888886,0.6786296296296297,0.40070370370370373,0.3391851851851853,0.36562962962962964,0.34251851851851856,0.5585555555555556,0.8779259259259258,0.035888888888888894,16.185185185185187,0.27888888888888885,0.36785185185185193,2.259259259259259,0.037037037037037035,11.44074074074074,0.4981111111111111,0.17407407407407408,2.6333333333333333,12.57037037037037,7.562962962962963,8.114814814814814,1.548148148148148,1.2592592592592593,9.574074074074074,18.644444444444442,0.8481481481481482,1.0629629629629629,1.9037037037037037,0.060888888888888895,-1.3259259259259262,-0.3111111111111111,-1.6481481481481481,0.3259259259259259,78.74074074074075,212.40740740740742,,,,,
Zach Edey,54.0188679245283,30.433962264150942,1255.377358490566,7.015094339622641,15.260377358490565,1.1433962264150943,3.290566037735849,5.866037735849056,11.954716981132078,4.198113207547169,5.4792452830188685,3.4660377358490573,9.115094339622642,12.58301886792453,2.6132075471698113,1.0169811320754718,1.149056603773585,2.6547169811320757,5.450943396226417,19.369811320754714,105.52830188679245,107.41509433962264,10.469811320754719,0.8339622641509432,0.3611320754716981,0.17381132075471697,0.13003773584905662,0.1689433962264151,0.1660377358490566,0.4798113207547169,0.5925849056603772,0.38454716981132075,0.3418490566037737,0.38150943396226406,0.2000943396226415,0.6322830188679246,0.5087358490566037,0.06692452830188679,21.07547169811321,0.16364150943396227,0.19073584905660376,0.6792452830188679,0.0,13.477358490566038,0.1660377358490566,0.4080754716981132,7.669811320754717,20.483018867924528,14.030188679245281,8.17547169811321,1.0169811320754718,1.7679245283018865,14.558490566037735,17.88301886792453,1.709433962264151,1.4622641509433962,3.177358490566038,0.09726415094339622,-1.1415094339622645,-0.19433962264150947,-1.3358490566037735,0.6358490566037737,81.47169811320755,254.49056603773585,,,,,
Zyon Pullin,52.883720930232556,37.27906976744186,1549.4651162790697,8.700000000000001,21.17906976744186,3.072093023255814,8.93720930232558,5.637209302325582,12.246511627906974,5.611627906976744,6.8093023255813945,0.8534883720930233,4.251162790697674,5.1000000000000005,8.004651162790699,1.4604651162790698,0.43255813953488376,3.283720930232558,3.5348837209302326,26.074418604651164,109.6046511627907,112.62790697674419,15.26279069767442,0.5765581395348837,0.21641860465116278,0.15488372093023256,0.09913953488372095,0.10569767441860466,0.42344186046511634,0.46030232558139533,0.5906511627906976,0.34362790697674417,0.4022558139534883,0.4148837209302326,0.33688372093023256,0.2563953488372093,0.6070232558139534,0.008465116279069767,3.186046511627907,0.14758139534883719,0.3742558139534884,2.0930232558139537,0.06976744186046512,15.934883720930234,0.42344186046511634,0.32569767441860464,1.853488372093023,9.490697674418604,5.648837209302325,25.77441860465116,1.4604651162790698,0.7302325581395348,11.948837209302324,24.299999999999997,2.6395348837209305,1.053488372093023,3.6999999999999997,0.0941860465116279,1.2186046511627906,-1.0395348837209304,0.16744186046511625,1.355813953488372,72.83720930232558,195.4418604651163,,,,,
